<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.11	16:00:00	108.570	108.609	108.348	108.557	5414	0	0
2021.05.11	17:00:00	108.560	108.671	108.464	108.497	4069	0	0
2021.05.11	18:00:00	108.497	108.549	108.455	108.530	2371	0	0
2021.05.11	19:00:00	108.531	108.574	108.512	108.534	1398	0	0
2021.05.11	20:00:00	108.534	108.642	108.527	108.612	1191	0	0
2021.05.11	21:00:00	108.612	108.673	108.601	108.645	1539	0	0
2021.05.11	22:00:00	108.645	108.671	108.608	108.659	1137	0	0
2021.05.11	23:00:00	108.659	108.687	108.606	108.615	884	0	0
2021.05.12	00:00:00	108.609	108.645	108.548	108.603	444	0	6
2021.05.12	01:00:00	108.603	108.657	108.603	108.648	951	0	0
2021.05.12	02:00:00	108.647	108.731	108.647	108.716	724	0	0
2021.05.12	03:00:00	108.716	108.791	108.674	108.775	2559	0	0
2021.05.12	04:00:00	108.775	108.864	108.761	108.843	1870	0	0
2021.05.12	05:00:00	108.843	108.900	108.816	108.896	1854	0	0
2021.05.12	06:00:00	108.895	108.906	108.819	108.850	1639	0	0
2021.05.12	07:00:00	108.850	108.892	108.832	108.857	1443	0	0
2021.05.12	08:00:00	108.856	108.866	108.822	108.854	1113	0	0
2021.05.12	09:00:00	108.853	108.883	108.759	108.782	1933	0	0
2021.05.12	10:00:00	108.781	108.809	108.724	108.798	2583	0	0
2021.05.12	11:00:00	108.797	108.833	108.732	108.751	1887	0	0
2021.05.12	12:00:00	108.751	108.782	108.727	108.751	1397	0	0
2021.05.12	13:00:00	108.751	108.781	108.673	108.677	1366	0	0
2021.05.12	14:00:00	108.678	108.767	108.661	108.754	1318	0	0
2021.05.12	15:00:00	108.754	109.211	108.713	108.998	7639	0	0
2021.05.12	16:00:00	108.998	109.292	108.896	109.235	7122	0	0
2021.05.12	17:00:00	109.237	109.413	109.232	109.372	5404	0	0
2021.05.12	18:00:00	109.374	109.543	109.368	109.526	3619	0	0
2021.05.12	19:00:00	109.526	109.641	109.509	109.630	2826	0	0
2021.05.12	20:00:00	109.629	109.630	109.508	109.581	3173	0	0
2021.05.12	21:00:00	109.580	109.615	109.542	109.597	2176	0	0
2021.05.12	22:00:00	109.597	109.621	109.535	109.586	2008	0	0
2021.05.12	23:00:00	109.587	109.706	109.581	109.699	1231	0	0
2021.05.13	00:00:00	109.664	109.667	109.607	109.658	2129	0	5
2021.05.13	01:00:00	109.659	109.707	109.632	109.664	1054	0	0
2021.05.13	02:00:00	109.663	109.692	109.649	109.663	670	0	0
2021.05.13	03:00:00	109.650	109.785	109.540	109.609	3239	0	0
2021.05.13	04:00:00	109.609	109.623	109.482	109.508	2687	0	0
2021.05.13	05:00:00	109.510	109.636	109.494	109.624	1534	0	0
2021.05.13	06:00:00	109.624	109.731	109.610	109.715	1670	0	0
2021.05.13	07:00:00	109.714	109.751	109.666	109.691	1406	0	0
2021.05.13	08:00:00	109.691	109.724	109.644	109.709	1299	0	0
2021.05.13	09:00:00	109.708	109.751	109.545	109.571	2906	0	0
2021.05.13	10:00:00	109.572	109.697	109.480	109.665	3504	0	0
2021.05.13	11:00:00	109.667	109.671	109.495	109.568	3096	0	0
2021.05.13	12:00:00	109.569	109.606	109.511	109.597	2045	0	0
2021.05.13	13:00:00	109.598	109.677	109.576	109.651	1912	0	0
2021.05.13	14:00:00	109.650	109.651	109.536	109.616	1769	0	0
2021.05.13	15:00:00	109.610	109.692	109.481	109.579	4652	0	0
2021.05.13	16:00:00	109.580	109.655	109.500	109.530	3932	0	0
2021.05.13	17:00:00	109.530	109.618	109.520	109.578	3526	0	0
2021.05.13	18:00:00	109.578	109.636	109.558	109.573	2432	0	0
2021.05.13	19:00:00	109.573	109.584	109.452	109.465	1997	0	0
2021.05.13	20:00:00	109.465	109.531	109.440	109.521	2359	0	0
2021.05.13	21:00:00	109.522	109.531	109.411	109.454	1669	0	0
2021.05.13	22:00:00	109.453	109.487	109.405	109.416	1146	0	0
2021.05.13	23:00:00	109.416	109.463	109.413	109.453	917	0	0
2021.05.14	00:00:00	109.448	109.464	109.402	109.450	4248	0	0
2021.05.14	01:00:00	109.454	109.490	109.445	109.483	931	0	0
2021.05.14	02:00:00	109.488	109.527	109.459	109.517	807	0	0
2021.05.14	03:00:00	109.518	109.640	109.510	109.583	2475	0	0
2021.05.14	04:00:00	109.583	109.656	109.578	109.615	2053	0	0
2021.05.14	05:00:00	109.616	109.624	109.584	109.606	1342	0	0
2021.05.14	06:00:00	109.606	109.613	109.556	109.558	985	0	0
2021.05.14	07:00:00	109.561	109.562	109.508	109.532	711	0	0
2021.05.14	08:00:00	109.531	109.541	109.500	109.501	730	0	0
2021.05.14	09:00:00	109.501	109.510	109.345	109.387	2218	0	0
2021.05.14	10:00:00	109.387	109.440	109.338	109.383	2679	0	0
2021.05.14	11:00:00	109.383	109.401	109.257	109.280	2478	0	0
2021.05.14	12:00:00	109.280	109.365	109.247	109.351	1624	0	0
2021.05.14	13:00:00	109.351	109.407	109.349	109.358	1681	0	0
2021.05.14	14:00:00	109.358	109.389	109.276	109.321	1792	0	0
2021.05.14	15:00:00	109.319	109.416	109.186	109.327	4879	0	0
2021.05.14	16:00:00	109.326	109.402	109.259	109.283	3236	0	0
2021.05.14	17:00:00	109.282	109.449	109.282	109.422	3504	0	0
2021.05.14	18:00:00	109.423	109.449	109.346	109.373	1678	0	0
2021.05.14	19:00:00	109.373	109.426	109.352	109.409	1087	0	0
2021.05.14	20:00:00	109.408	109.440	109.408	109.426	955	0	0
2021.05.14	21:00:00	109.428	109.429	109.347	109.349	856	0	0
2021.05.14	22:00:00	109.349	109.376	109.335	109.338	1016	0	0
2021.05.14	23:00:00	109.338	109.378	109.337	109.362	515	0	0
2021.05.17	00:00:00	109.254	109.312	109.187	109.248	353	0	23
2021.05.17	01:00:00	109.257	109.406	109.237	109.404	747	0	0
2021.05.17	02:00:00	109.404	109.422	109.365	109.418	886	0	0
2021.05.17	03:00:00	109.418	109.501	109.403	109.432	2379	0	0
2021.05.17	04:00:00	109.432	109.445	109.319	109.341	2063	0	0
2021.05.17	05:00:00	109.341	109.377	109.316	109.335	1419	0	0
2021.05.17	06:00:00	109.336	109.351	109.267	109.342	1521	0	0
2021.05.17	07:00:00	109.341	109.400	109.329	109.390	1255	0	0
2021.05.17	08:00:00	109.390	109.397	109.311	109.336	1139	0	0
2021.05.17	09:00:00	109.336	109.337	109.169	109.199	2323	0	0
2021.05.17	10:00:00	109.199	109.260	109.146	109.249	2566	0	0
2021.05.17	11:00:00	109.248	109.328	109.196	109.208	1848	0	0
2021.05.17	12:00:00	109.208	109.247	109.167	109.199	1469	0	0
2021.05.17	13:00:00	109.200	109.202	109.073	109.131	1542	0	0
2021.05.17	14:00:00	109.131	109.209	109.087	109.204	1868	0	0
2021.05.17	15:00:00	109.204	109.288	109.155	109.263	2878	0	0
2021.05.17	16:00:00	109.263	109.281	109.127	109.177	2645	0	0
2021.05.17	17:00:00	109.177	109.253	109.161	109.188	2794	0	0
2021.05.17	18:00:00	109.188	109.217	109.162	109.172	1586	0	0
2021.05.17	19:00:00	109.172	109.180	109.116	109.116	947	0	0
2021.05.17	20:00:00	109.116	109.131	109.097	109.125	954	0	0
2021.05.17	21:00:00	109.124	109.177	109.120	109.171	668	0	0
2021.05.17	22:00:00	109.173	109.212	109.162	109.170	922	0	0
2021.05.17	23:00:00	109.170	109.247	109.165	109.209	992	0	0
2021.05.18	00:00:00	109.209	109.222	109.161	109.199	2311	0	0
2021.05.18	01:00:00	109.199	109.208	109.176	109.193	937	0	0
2021.05.18	02:00:00	109.192	109.241	109.165	109.239	808	0	0
2021.05.18	03:00:00	109.239	109.283	109.181	109.211	2511	0	0
2021.05.18	04:00:00	109.211	109.247	109.114	109.167	2517	0	0
2021.05.18	05:00:00	109.167	109.205	109.103	109.197	1690	0	0
2021.05.18	06:00:00	109.198	109.217	109.171	109.181	1193	0	0
2021.05.18	07:00:00	109.184	109.232	109.154	109.202	1043	0	0
2021.05.18	08:00:00	109.203	109.209	109.127	109.143	836	0	0
2021.05.18	09:00:00	109.142	109.153	109.035	109.066	2071	0	0
2021.05.18	10:00:00	109.066	109.080	108.942	108.964	2707	0	0
2021.05.18	11:00:00	108.963	108.975	108.850	108.857	2706	0	0
2021.05.18	12:00:00	108.857	108.948	108.856	108.920	2029	0	0
2021.05.18	13:00:00	108.919	109.006	108.918	109.004	1414	0	0
2021.05.18	14:00:00	109.004	109.069	108.940	108.944	1603	0	0
2021.05.18	15:00:00	108.944	108.944	108.834	108.929	2791	0	0
2021.05.18	16:00:00	108.929	108.968	108.874	108.953	3190	0	0
2021.05.18	17:00:00	108.953	108.957	108.839	108.891	2599	0	0
2021.05.18	18:00:00	108.887	109.021	108.885	109.015	1712	0	0
2021.05.18	19:00:00	109.015	109.015	108.938	108.939	1140	0	0
2021.05.18	20:00:00	108.940	108.948	108.885	108.904	972	0	0
2021.05.18	21:00:00	108.903	108.905	108.859	108.866	1057	0	0
2021.05.18	22:00:00	108.866	108.921	108.855	108.901	1091	0	0
2021.05.18	23:00:00	108.903	108.935	108.881	108.888	1016	0	0
2021.05.19	00:00:00	108.895	108.901	108.831	108.879	407	0	6
2021.05.19	01:00:00	108.880	108.921	108.871	108.890	830	0	0
2021.05.19	02:00:00	108.892	108.934	108.829	108.866	876	0	0
2021.05.19	03:00:00	108.866	109.015	108.859	109.002	2639	0	0
2021.05.19	04:00:00	109.001	109.074	108.997	109.049	2178	0	0
2021.05.19	05:00:00	109.050	109.050	108.949	108.951	1754	0	0
2021.05.19	06:00:00	108.951	108.980	108.921	108.929	990	0	0
2021.05.19	07:00:00	108.929	108.973	108.901	108.962	1208	0	0
2021.05.19	08:00:00	108.962	108.970	108.907	108.944	1056	0	0
2021.05.19	09:00:00	108.945	109.009	108.919	108.965	1717	0	0
2021.05.19	10:00:00	108.965	109.117	108.933	109.083	3278	0	0
2021.05.19	11:00:00	109.077	109.098	109.033	109.052	2329	0	0
2021.05.19	12:00:00	109.052	109.172	109.052	109.161	2547	0	0
2021.05.19	13:00:00	109.161	109.248	109.140	109.246	2032	0	0
2021.05.19	14:00:00	109.247	109.337	109.173	109.182	3232	0	0
2021.05.19	15:00:00	109.182	109.211	109.012	109.024	3455	0	0
2021.05.19	16:00:00	109.024	109.032	108.733	108.770	6811	0	0
2021.05.19	17:00:00	108.770	108.806	108.582	108.598	5182	0	0
